record_num,id,latitude,longitude,bearing,current_status,current_stop_sequence,direction_id,label,occupancy_status,revenue,speed,updated_at
1,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:01:54
2,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:01:54
3,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:01:54
4,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:01:54
5,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:01:54
6,y1915,42.341087,-71.057564,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:02:45
7,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:02:54
8,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:02:54
9,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:02:54
10,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:02:54
11,y1915,42.34111,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:03:39
12,y1915,42.34111,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:03:39
13,y1915,42.34111,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:03:54
14,y1915,42.34111,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:03:54
15,y1915,42.34111,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:03:54
16,y1915,42.34111,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:03:54
17,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:04:39
18,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:04:54
19,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:04:54
20,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:04:54
21,y1915,42.34112,-71.05765,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:04:54
22,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:05:29
23,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:05:39
24,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:05:54
25,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:05:54
26,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:05:54
27,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:05:54
28,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:06:30
29,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:06:39
30,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:06:54
31,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:06:54
32,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:07:09
33,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:07:30
34,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:07:39
35,y1915,42.341087,-71.057564,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:07:46
36,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:07:54
37,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:09
38,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:09
39,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:31
40,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:39
41,y1880,42.34105,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:38
42,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:39
43,y1880,42.34105,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:53
44,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:54
45,y1880,42.34105,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:08:53
46,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:09
47,y1880,42.34105,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:08
48,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:09
49,y1880,42.34105,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:08
50,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:33
51,y1880,42.34106,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:38
52,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:39
53,y1880,42.34106,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:38
54,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:54
55,y1880,42.34106,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:53
56,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:54
57,y1880,42.34106,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:09:53
58,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:09
59,y1880,42.34106,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:08
60,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:09
61,y1880,42.34106,-71.05801,45.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:08
62,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:35
63,y1880,42.34086,-71.05745,135.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:38
64,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:39
65,y1880,42.34066,-71.057335,169.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:43
66,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:54
67,y1880,42.340048,-71.057275,183.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:55
68,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:10:54
69,y1880,42.339517,-71.057346,208.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:11
70,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:09
71,y1880,42.339341,-71.057969,266.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:22
72,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:09
73,y1880,42.339354,-71.05839,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:28
74,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:39
75,y1880,42.339056,-71.05843,94.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:40
76,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:39
77,y1880,42.33904,-71.05728,90.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:53
78,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:54
79,y1880,42.338956,-71.057165,171.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:11:56
80,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:09
81,y1880,42.337494,-71.057146,179.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:13
82,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:09
83,y1880,42.336254,-71.057159,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:24
84,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:09
85,y1880,42.33502,-71.057095,176.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:35
86,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:39
87,y1880,42.334315,-71.057037,177.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:41
88,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:54
89,y1880,42.33306,-71.05701,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:53
90,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:12:54
91,y1880,42.33184,-71.05703,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:02
92,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:09
93,y1880,42.330768,-71.05696,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:13
94,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:09
95,y1880,42.330441,-71.05696,167.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:19
96,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:09
97,y1880,42.330417,-71.057018,,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:33
98,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:39
99,y1880,42.33045,-71.05697,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:38
100,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:54
101,y1880,42.33045,-71.05697,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:13:53
102,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:09
103,y1880,42.33045,-71.05697,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:08
104,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:09
105,y1880,42.330355,-71.057016,192.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:18
106,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:09
107,y1880,42.329875,-71.057033,192.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:29
108,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:39
109,y1880,42.32983,-71.057,180.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:38
110,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:39
111,y1880,42.329606,-71.057352,279.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:51
112,y1915,42.34112,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:14:54
113,y1880,42.329688,-71.057697,284.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:00
114,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:09
115,y1880,42.329712,-71.057865,263.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:09
116,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:09
117,y1880,42.32968,-71.057844,,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:20
118,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:09
119,y1880,42.32968,-71.057844,,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:20
120,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:09
121,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:40
122,y1915,42.34113,-71.05764,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:09
123,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:40
124,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:54
125,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:15:53
126,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:09
127,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:08
128,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:09
129,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:08
130,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:09
131,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:08
132,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:09
133,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:40
134,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:54
135,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
136,y1915,42.34113,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:54
137,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
138,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:17:09
139,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
140,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:17:09
141,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
142,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:17:09
143,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
144,y1915,42.341087,-71.057564,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:17:47
145,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
146,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:17:55
147,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
148,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:17:55
149,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
150,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:18:10
151,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
152,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:18:10
153,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
154,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:18:10
155,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
156,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:18:10
157,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
158,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:18:55
159,y1880,42.32971,-71.05783,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:16:53
160,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:10
161,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:03
162,y1915,42.34112,-71.05763,135.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:10
163,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:03
164,y1915,42.341141,-71.057442,128.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:29
165,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:03
166,y1915,42.341038,-71.057398,169.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:34
167,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:03
168,y1915,42.34088,-71.05742,180.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:48
169,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:03
170,y1915,42.34034,-71.05729,180.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:55
171,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:19:03
172,y1915,42.33978,-71.05728,180.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:10
173,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:03
174,y1915,42.339626,-71.057343,180.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:19
175,y1880,42.32968,-71.057844,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:20
176,y1915,42.339598,-71.057333,196.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:37
177,y1880,42.32968,-71.057844,,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:20
178,y1915,42.339481,-71.057409,217.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:43
179,y1880,42.32968,-71.057844,,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:20
180,y1915,42.33935,-71.057839,269.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:55
181,y1880,42.32968,-71.057844,,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:20:20
182,y1915,42.33935,-71.058251,269.0,STOPPED_AT,1.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:21:02
183,y1880,42.32971,-71.05782,270.0,STOPPED_AT,1.0,0,1880,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 08:21:03
